id,type,name,canonical,cached_count,merger_id
154778,Relationship,"Robert ""RO"" Dixon/Pete ""Buffer"" Tomaszewski",true,0,
154779,Relationship,"Rebecca ""Bomber"" Brown/Robert ""RO"" Dixon",true,0,
154782,Relationship,Merlin/Vivian (Merlin),true,3,
154786,Relationship,Gaius/Geoffrey of Monmouth (Merlin),true,9,
154788,Relationship,Freya/Merlin (Merlin),true,568,
154789,Relationship,Freya/Sophia (Merlin),true,2,
154790,Relationship,Freya/Leon (Merlin),true,8,
154791,Relationship,Merlin (Merlin)/John Mitchell,true,0,
154793,Relationship,Cenred/Morgause (Merlin),true,43,
154794,Relationship,Alesha Phillips/James Steel,true,25,
154795,Relationship,Bracy (Fix Bay'nets)/Roberts (Fix Bay'nets),true,1,
154796,Relationship,Bill Gedge/Roberts (Fix Bay'nets),true,0,
154797,Relationship,Bill Gedge/Original Male Character,true,0,
154802,Relationship,Clive Durham/Original Character,false,7,53106330
154806,Relationship,Ferris Bueller/Cameron Frye,true,52,
154809,Relationship,Ferris Bueller/Sloane Peterson,true,15,
154813,Relationship,Belldandy/Morisato Keiichi,true,21,
154824,Relationship,Zelda/Link,false,31,4766949
154825,Relationship,Veronica Callahan/Dan Harris,true,0,
154828,Relationship,Kenneth Irons/Ian Nottingham,true,6,
154836,Relationship,Max/Wade (The Losers),true,5,
154843,Relationship,Gareth David-Lloyd/Sara Lloyd-Gregory,true,0,
154844,Relationship,Peter Petrelli/Simon Petrelli,true,1,
154853,Relationship,Ryan Atwood/Julie Cooper,true,1,
154854,Relationship,Ryan Atwood/Original Male Character,true,6,
154855,Relationship,Seth Cohen/Summer Roberts/Anna Stern,true,1,
154858,Relationship,Paul Logorides/Amy Mott,true,0,
154861,Relationship,Sean Connell/Sorka Hanrahan,true,15,
154865,Relationship,Jason/OC,false,6,430464
154888,Relationship,Jude Law/Sienna Miller,true,4,
154896,Relationship,JC Chasez/Ronon Dex,true,1,
154900,Relationship,Jensen Ackles/Jared Padalecki/Ryan Ross,true,1,
154901,Relationship,Nick Carter/Ryan Ross,true,1,
154913,Relationship,Fenton Crackshell/Scrooge McDuck,true,26,
154914,Relationship,Scott Caan/Alex O'Loughlin,true,121,
154916,Relationship,Scrooge McDuck/Magica de Spell,true,40,
154925,Relationship,Jack Foley/Karen Sisco,true,2,
154930,Relationship,Zeke Anderson/Myron Goldman,true,32,
154933,Relationship,Rating: NC-17,false,68,
154954,Relationship,Kurt Hummel/OMC,false,11,851708
154966,Relationship,Shuraiya Bascùd/Rob Lucci,true,1,
154969,Relationship,Alucard (Hellsing)/Diva (Blood+),true,0,
154970,Relationship,Takagi Yumiko/Heinkel Wolfe,true,14,
155001,Relationship,Kanoe/Kasumi Karen,true,2,
155002,Relationship,Kururugi Suzaku/Monou Fuuma,true,0,
155004,Relationship,Kanoe/Yatouji Satsuki,true,2,
155006,Relationship,Chris Mustang & Roy Mustang,false,16,11989748
155007,Relationship,Nekoi Yuzuriha/Yatouji Satsuki,true,1,
155009,Relationship,Monou Saya/Shirou Tooru,true,20,
155018,Relationship,Aoki Seiichirou/Kasumi Karen,true,9,
155024,Relationship,Monou Fuuma/Sumeragi Subaru,true,8,
155050,Relationship,Feliciano López/Marat Safin,true,3,
155051,Relationship,Kurogane/Yuui (Tsubasa),true,25,
155054,Relationship,Scarlett O'Hara/Melanie Wilkes,true,6,
155059,Relationship,Hercules/Megara,false,12,9902956
155065,Relationship,Arisawa Tatsuki/Ishida Uryuu,true,11,
155067,Relationship,Aerith Gainsborough/Tifa Lockhart/Cloud Strife,true,104,
155077,Relationship,Chaos/Cid Highwind,true,1,
155078,Relationship,Galian Beast/Cid Highwind,true,1,
155081,Relationship,Squall Leonhart/Cloud Strife,true,299,
155082,Relationship,Leon/Cloud Strife,false,56,20555652
155088,Relationship,Naminé/Sora,false,31,5859440
155101,Relationship,Hershel Layton/Luke Triton,true,74,
155102,Relationship,Flora Reinhold/Luke Triton,true,10,
155132,Relationship,Lina/Gourry,false,9,22745
155162,Relationship,lambliff - Relationship,false,7,37478
155172,Relationship,Suki/Sokka,false,10,51124
155178,Relationship,Jim Ellison/Steve Sloan,true,1,
155213,Relationship,Vanyel Ashkevron/Jon Walker,true,2,
155216,Relationship,Abigail Adams/John Adams,true,48,
155217,Relationship,Blade/Hannibal King,true,4,
155218,Relationship,Butch Cassidy/Etta Place/The Sundance Kid,false,9,13607648
155219,Relationship,Michael Corvin/Lucian,true,4,
155220,Relationship,Louis Connelly/Marshall Connelly,true,1,
155221,Relationship,Taylor Gentry/Leslie Vernon,true,8,
155225,Relationship,Griff/Jarod (Another Gay Movie),true,2,
155228,Relationship,Tate/Original Female Character (Cohen & Tate),true,0,
155235,Relationship,Frank Ridgeway/Eddie Wilson,true,7,
155239,Relationship,"Carl/""Midnight"" Mark",true,1,
155241,Relationship,Tom Conrad/Brendon Urie/Jon Walker,true,2,
155247,Relationship,Azeem/Rebecca of York,true,0,
155249,Relationship,Dinky Bossetti/Elizabeth Zaks,true,0,
155256,Relationship,McGee/DiNozzo,false,46,6564
155257,Relationship,Sam Braddock/Ed Lane,true,7,
155266,Relationship,Casavir/Knight Captain,false,8,43402486
155273,Relationship,Dior Homme/Original Female Character,true,0,
155274,Relationship,Tyler Lockwood/Damon Salvatore,true,6,
155276,Relationship,Greg House/Bruce Wayne,true,1,
155279,Relationship,Kaiba Seto/Original Female Character,false,9,5903543
155286,Relationship,Arthur/Eames/Hannibal King,false,6,156310
155292,Relationship,Andrew McMahon/Patrick Stump,true,0,
155301,Relationship,Q (Star Trek)/Janice Rand,true,0,
155302,Relationship,Illya Kuryakin/Malcolm Reed,true,3,
155303,Relationship,Ryan Ross/Spencer Smith/Pete Wentz,true,3,
155321,Relationship,Sheldon Cooper/Amy Farrah Fowler,true,372,
155335,Relationship,Kuzunoha Raidou/Narumi Shouhei,false,28,22630521
155350,Relationship,Guinevere/Morgana,false,8,242770
155363,Relationship,Constable Clark/Sherlock Holmes,true,3,
155365,Relationship,Lord Henry Blackwood/Sherlock Holmes/John Watson,true,0,
155367,Relationship,Lord Coward/Sherlock Holmes,true,0,
155368,Relationship,Lord Henry Blackwood/Lord Coward/Sherlock Holmes,true,2,
155369,Relationship,Lord Henry Blackwood/Sherlock Holmes,true,7,
155370,Relationship,Kunogi Himawari/Tsuyuri Kohane,true,2,
155371,Relationship,Ichihara Yuuko/Kunogi Himawari,true,5,
155374,Relationship,Ichihara Yuuko/Watanuki Kimihiro,true,30,
155376,Relationship,Sebastian Michaelis/Grell Sutcliff,true,213,
155377,Relationship,William T. Spears/Grell Sutcliff/Undertaker,true,1,
155397,Relationship,Agni/Soma Asman Kadar,true,126,
155408,Relationship,Constance Greene/Corrie Swanson,true,0,
155410,Relationship,Alice/Mad Hatter,false,78,43166410
155411,Relationship,Arachne/Katou Yue,true,0,
155414,Relationship,Lelouch vi Britannia/Kururugi Suzaku,false,203,4271171
155416,Relationship,Ray Embrey/John Hancock,true,5,
155417,Relationship,Beast/Joker (Kuroshitsuji),true,12,
155418,Relationship,Arnold/Helga Pataki,false,185,21782685
155419,Relationship,Gilbert Nightray/Vincent Nightray,true,34,
155420,Relationship,Casey Connor/Delilah Profit,true,7,
155421,Relationship,Marybeth Louise Hutchinson/Delilah Profit,true,0,
155422,Relationship,Casey Connor/Delilah Profit/Zeke Tyler,true,4,
155432,Relationship,Prince Naveen/Tiana,false,40,10923928
155434,Relationship,Charlotte La Bouff/Tiana,true,54,
155437,Relationship,Reid Garwin/Pogue Parry,true,3,
155438,Relationship,Reid Garwin/Pogue Parry/Tyler Simms,true,0,
155439,Relationship,Reid Garwin/Tyler Simms/Sarah Wenham,true,0,
155440,Relationship,Reid Garwin/Sarah Wenham,true,0,
155442,Relationship,Gunter von Christ/Conrart Weller,true,14,
155445,Relationship,Gwendal von Voltaire/Conrart Weller,true,7,
155446,Relationship,Conrart Weller/Susannah Julia von Wincott,true,12,
155448,Relationship,Gunter von Christ/Gwendal von Voltaire,true,56,
155449,Relationship,Wolfram von Bielefeld/Gunter von Christ,true,1,
155450,Relationship,Wolfram von Bielefeld/Yosak Gurrier,true,1,
155451,Relationship,Gunter von Christ/Shibuya Yuuri,true,16,
155452,Relationship,Anissina von Karbelnikoff/Gwendal von Voltaire,true,22,
155454,Relationship,Wolfram von Bielefeld/Gunter von Christ/Shibuya Yuuri/Gwendal von Voltaire/Conrart Weller,true,0,
155461,Relationship,Justin Timberlake/Pete Wentz,true,0,
155462,Relationship,Jensen Ackles/Lance Bass,true,0,
155468,Relationship,James Trombley/Original Male Character,true,1,
155493,Relationship,Jeremy Clarkson/The Stig,true,12,
155498,Relationship,Jeremy Clarkson/Ben Collins,true,1,
155503,Relationship,Aiden Burn/Calleigh Duquesne,true,1,
155540,Relationship,Family - Relationship,false,882,
155544,Relationship,Chris Gutierrez/Jeffree Star,true,0,
155545,Relationship,Miss E/Meghan Mayhem,true,0,
155563,Relationship,Tom Hardy/Chris Pine,true,6,
155570,Relationship,Kurosaki Hisoka/Muraki Kazutaka/Tsuzuki Asato,true,2,
155574,Relationship,Tsuzuki Asato/Original Character,false,15,2352720
155577,Relationship,Vossler York Azelas/Ashelia B'nargin Dalmasca/Basch fon Ronsenburg,true,3,
155578,Relationship,Ashelia B'nargin Dalmasca/Vaan,true,11,
155579,Relationship,Balthier/Ashelia B'nargin Dalmasca/Basch fon Ronsenburg,true,1,
155580,Relationship,Vossler York Azelas/Balthier/Fran/Basch fon Ronsenburg,true,5,
155581,Relationship,Balthier/Ashelia B'nargin Dalmasca/Fran,true,1,
155582,Relationship,Vossler York Azelas/Balthier/Fran,true,0,
155584,Relationship,Balthier/Fran/Larsa Ferrinas Solidor,true,0,
155610,Relationship,Lana Lang/Sam Winchester,true,4,
155611,Relationship,Lana Lang/Dean Winchester,true,0,
155613,Relationship,Bergan/Basch fon Ronsenburg,true,0,
155614,Relationship,Balthier/Basch fon Ronsenburg/Larsa Ferrinas Solidor,true,0,
155615,Relationship,Rasler Heios Nabradia/Basch fon Ronsenburg,true,0,
155616,Relationship,Basch fon Ronsenburg/Vayne Carudas Solidor,true,3,
155617,Relationship,Vossler York Azelas/Bergan,true,0,
155620,Relationship,Balthier/Vayne Carudas Solidor,true,7,
155622,Relationship,Vossler York Azelas & Basch fon Ronsenburg,true,9,
155625,Relationship,Fran/Larsa Ferrinas Solidor,true,0,
155627,Relationship,Fran/Vaan,true,0,
155628,Relationship,Vossler York Azelas/Fran,true,1,
155629,Relationship,Larsa Ferrinas Solidor/Vayne Carudas Solidor,true,8,
155632,Relationship,Ovelia Atkascha/Mustadio Bunansa,true,2,
155633,Relationship,Horio Satoshi/Tezuka Kunimitsu,true,0,
155645,Relationship,Kamizuki Izumo/Uchiha Itachi,true,2,
155646,Relationship,Hyuuga Neji/Uchiha Itachi/Uchiha Sasuke,true,1,
155650,Relationship,Hatake Kakashi/Uchiha Itachi,true,198,
155651,Relationship,Lavi/Kanda Yuu,false,13,153829
155656,Relationship,Uchiha Sasuke & Uzumaki Naruto,true,1257,
155659,Relationship,Inuzuka Kiba/Kankurou,true,182,
155661,Relationship,Tom Irwin/Remus Lupin,true,0,
155662,Relationship,Zack Fair/Undisclosed,true,1,
155664,Relationship,Aerith Gainsborough/Sephiroth,true,171,
155665,Relationship,Zack Fair/Aerith Gainsborough/Cloud Strife,true,64,
155666,Relationship,Reno/Barret Wallace,true,4,
155667,Relationship,Zack Fair/Angeal Hewley/Heine Rammsteiner,true,0,
155670,Relationship,Cid Highwind/Rude/Vincent Valentine,true,0,
155671,Relationship,Cid Highwind/Barret Wallace,true,1,
155673,Relationship,Kunsel/Cloud Strife,true,5,
155674,Relationship,Zack Fair/Aerith Gainsborough/Sephiroth/Cloud Strife,true,39,
155675,Relationship,"Lindsey Ballato/Jennifer ""Kitty"" Dunn",true,15,
155676,Relationship,"Victoria Asher/Jennifer ""Kitty"" Dunn",true,0,
155680,Relationship,Harry Potter/Undisclosed,true,27,
155681,Relationship,Minerva McGonagall/Undisclosed,true,0,
155682,Relationship,Bunny Manders/A. J. Raffles,true,225,
155686,Relationship,Zack Fair/Aerith Gainsborough/Genesis Rhapsodos,true,1,
155687,Relationship,Genesis Rhapsodos/Sephiroth/Cloud Strife,true,43,
155688,Relationship,Genesis Rhapsodos/Tseng,true,2,
155690,Relationship,Zack Fair/Kadaj,true,1,
155691,Relationship,Lazard Deusericus/Reeve Tuesti,true,1,
155694,Relationship,Reno/Reeve Tuesti,true,10,
155695,Relationship,Luck Gandor/Tseng,true,0,
155696,Relationship,Aerith Gainsborough/Reeve Tuesti,true,10,
155697,Relationship,Cid Highwind/Reeve Tuesti,true,6,
155698,Relationship,Tseng/Reeve Tuesti/Vincent Valentine,true,1,
155699,Relationship,Tifa Lockhart/Reeve Tuesti,true,2,
155700,Relationship,Tseng/Reeve Tuesti,true,25,
155701,Relationship,Reno/Original Female Character,false,14,35994164
155703,Relationship,Zack Fair/Reno,true,26,
155712,Relationship,Elfé/Rufus Shinra,true,3,
155713,Relationship,Rude/Rufus Shinra,true,16,
155714,Relationship,Scarlet/Rufus Shinra,true,10,
155715,Relationship,Sephiroth/Rufus Shinra,true,46,
155724,Relationship,Mr. White/Mr. Orange,false,8,10428985
155732,Relationship,Reno/Scarlet/Rufus Shinra,true,0,
155733,Relationship,Rufus Shinra/Vincent Valentine,true,5,
155734,Relationship,Zack Fair/Aerith Gainsborough/Sephiroth,true,4,
155735,Relationship,Cid Highwind/Sephiroth,true,1,
155736,Relationship,Vincent van Gogh/Oscar Wilde,true,1,
155740,Relationship,Zack Fair/Sephiroth/Cloud Strife,true,160,
155741,Relationship,Aerith Gainsborough/Tseng,true,69,
155746,Relationship,Zack Fair/Vincent Valentine,true,11,
155749,Relationship,Chaos/Vincent Valentine,true,8,
155750,Relationship,Scarlet/Vincent Valentine,true,1,
155759,Relationship,Cissnei/Zack Fair,true,22,
155760,Relationship,Zack Fair/Tseng/Vincent Valentine,true,0,
155761,Relationship,Genesis Rhapsodos/Undisclosed,true,0,
155762,Relationship,Zack Fair/Angeal Hewley/Sephiroth,true,0,
155763,Relationship,Elfé/Cloud Strife,true,0,
155764,Relationship,Sephiroth/Tseng,false,22,1879982
155765,Relationship,Zack Fair/Tseng,true,23,
155772,Relationship,Aisha Campbell/Zack Taylor,true,13,
155785,Relationship,Phyllis Dobbs/Undisclosed,true,1,
155786,Relationship,Phyllis Dobbs/Mrs. Hunt,true,3,
155790,Relationship,Tam Fox/M'gann M'orzz,true,1,
155800,Relationship,Rosa Joanna Farrell/Cecil Harvey/Kain Highwind,true,37,
155801,Relationship,Genesis Rhapsodos/Cloud Strife,true,375,
155807,Relationship,Kefka Palazzo/Sephiroth,true,1,
155808,Relationship,Bartz Klauser/Squall Leonheart,false,15,19099941
155814,Relationship,Nero the Sable/Weiss the Immaculate,true,6,
155815,Relationship,Nero the Sable/Shelke Rui/Weiss the Immaculate,true,1,
155816,Relationship,Shelke Rui/Weiss the Immaculate,true,0,
155825,Relationship,Gerard Butler/Karl Urban,true,2,
155826,Relationship,Christian Bale/Karl Urban,true,1,
155827,Relationship,Pete Campbell/Ken Cosgrove,true,2,
155831,Relationship,Kirsten Cohen/Sandy Cohen,true,23,
155836,Relationship,Theresa Diaz/Summer Roberts,true,0,
155839,Relationship,Brittany Pierce/Santana Lopez,false,10,151553
155841,Relationship,Theresa Diaz/Eddie (The OC),true,0,
155842,Relationship,Ryan Atwood/Dustin Knight,true,0,
155845,Relationship,Finder Doug/Lavi,true,5,
155846,Relationship,Paul Bettany/Hugh Grant,true,1,
155856,Relationship,Chas Danforth/Brendon Urie,true,0,
155858,Relationship,Gokudera Hayato/Rokudou Mukuro,true,22,
155860,Relationship,Chrome Dokuro/Rokudou Mukuro/Sawada Tsunayoshi,true,7,
155862,Relationship,Asari Ugetsu/G,true,12,
155863,Relationship,Mike Carden/Danielle Jonas/Kevin Jonas,true,2,
155868,Relationship,Chad Danforth/Brendon Urie,true,0,
155875,Relationship,Jimmy Novak/Sam Winchester,true,59,
155900,Relationship,Lulu/Kimahri Ronso,true,1,
155901,Relationship,Rikku/Kimahri Ronso,true,6,
155911,Relationship,Lisa Rowe/Janet Webber,true,0,
155919,Relationship,Martel (Elenium/Tamuli)/Original Female Character,true,0,
155923,Relationship,Iroh/Ming (Avatar),true,2,
155924,Relationship,Jin/Song (Avatar),true,3,
155926,Relationship,Suki/Zuko (Avatar),true,289,
155933,Relationship,Alys Vorpatril/Original Male Character,true,0,
155934,Relationship,Alys Vorpatril & Original Male Character,true,0,
155935,Relationship,Jeong Jeong/Piandao (Avatar),true,47,
155937,Relationship,Marcus Flint/Lee Jordan,true,4,
155940,Relationship,Terra Branford/Celes Chere,false,34,31198054
155943,Relationship,Bob/Tom (Re: Your Brains),true,1,
155944,Relationship,Zack Fair/Heine Rammsteiner,true,0,
155945,Relationship,Master Chief/Cortana,false,29,3469421
155950,Relationship,Ayanami Rei/Soryu Asuka Langley,false,6,683870
155951,Relationship,Horaki Hikari/Ikari Shinji,true,8,
155952,Relationship,Ibuki Maya/Ikari Shinji,true,7,
155953,Relationship,Ikari Shinji/Katsuragi Misato,true,53,
155958,Relationship,Caitlin Barry/Original Female Character,true,0,
155959,Relationship,Pierce Brosnan/Gerard Butler,true,0,
155960,Relationship,Gerard Butler/Marton Csokas,true,0,
155961,Relationship,Jonny Lee Miller/Peter Wingfield,true,0,
155962,Relationship,Ewan McGregor/Sienna Miller,true,0,
155963,Relationship,Christopher Pike/Others,true,4,
155964,Relationship,Christian Bale/Pierce Brosnan,true,0,
155970,Relationship,Hiko Seijuurou/Original Female Character,true,2,
155972,Relationship,Makimachi Misao/Shinomori Aoshi,true,53,
155973,Relationship,Makimachi Misao/Original Male Character,true,0,
155975,Relationship,Pacifica Casull/Shannon Casull,true,0,
155978,Relationship,Zelgadis Greywords & Amelia Wil Tesla Seyruun,true,9,
155979,Relationship,Zelgadis Greywords & Lina Inverse,true,5,
155983,Relationship,Lina Inverse/Xellos,true,37,
155984,Relationship,Zelas Metallium & Xellos,true,0,
155985,Relationship,Zelgadis Greywords/Xellos,true,54,
155992,Relationship,Sophitia Alexandra/Taki,true,2,
155998,Relationship,Danny Ocean & Carmen Sandiego,true,0,
156002,Relationship,Reno & Rude,false,37,35994551
156003,Relationship,Reno & Tseng,false,11,17041491
156009,Relationship,Denzel & Marlene Wallace,true,16,
156010,Relationship,Barret Wallace & Marlene Wallace,true,37,
156011,Relationship,Cid Highwind & Vincent Valentine,true,31,
156013,Relationship,Reeve Tuesti & Vincent Valentine,true,8,
156014,Relationship,Yuffie Kisaragi & Reeve Tuesti,true,3,
156016,Relationship,Canon Relationships - Relationship,false,145,
156017,Relationship,Legolas/Eowyn,false,15,900476
156024,Relationship,Jethro Gibbs & Methos (Highlander),true,0,
156026,Relationship,Anthony DiNozzo/Mac Taylor,true,1,
156027,Relationship,Original Characters/Original Characters,false,190,1018839
156035,Relationship,Ducky Mallard/Undisclosed,true,1,
156047,Relationship,Amane Misa/Matsuda Touta,true,25,
156049,Relationship,Amane Misa/L,true,123,
156050,Relationship,L/Matsuda Touta,true,50,
156051,Relationship,L/Yagami Souichirou,true,1,
156056,Relationship,Eric Idle/Neil Innes/Terry Jones/Michael Palin,true,0,
156057,Relationship,Graham Chapman/Terry Jones,true,13,
156058,Relationship,Misora Naomi/Raye Penber,true,41,
156059,Relationship,"John ""JD"" Dorian/Nick Murdoch",true,0,
156061,Relationship,A/L (Death Note),true,8,
156068,Relationship,Milla Bachtein/Reimi Saionji,true,1,
156072,Relationship,Faize Sheifa Beleth/Black Tribe Girl,true,0,
156087,Relationship,Paninya & Winry Rockbell,true,14,
156090,Relationship,Yuffie Kisaragi & Red XIII,false,6,35993537
156115,Relationship,Clay Mosby/Austin Peale,true,1,
156117,Relationship,Charlie Brooker/Reginald D. Hunter,true,1,
156118,Relationship,Charlie Brooker/Jimmy Carr,true,2,
156142,Relationship,Faith Lehane/Joyce Summers,true,6,
156143,Relationship,Billy/Dom,false,11,2140
156145,Relationship,Dawn Summers/Other(s),true,2,
156146,Relationship,Willow Rosenberg & Dawn Summers,true,23,
156147,Relationship,Harmony Kendall/Gwen Raiden/Veruca,true,0,
156148,Relationship,Rusty Ryan/Buffy Summers,true,0,
156150,Relationship,Aizawa Shuuichi/Ide Hideki/L,true,0,
156151,Relationship,Beyond Birthday/Misora Naomi,true,36,
156152,Relationship,Beyond Birthday/L,true,247,
156156,Relationship,L/Ryuk/Yagami Light,true,13,
156157,Relationship,Amane Misa/L/Misora Naomi,true,0,
156158,Relationship,L/Takada Kiyomi/Yagami Light/Yagami Sachiko,true,0,
156159,Relationship,L/Matsuda Touta/Yagami Light,true,12,
156160,Relationship,Amane Misa/L/Yagami Light,true,36,
156163,Relationship,Yuri Vorbarra/Dono Vorrutyer (Architect),true,4,
156165,Relationship,Lois Lane/Lana Lang,true,14,
156167,Relationship,Helen Bryce/Clark Kent,true,2,
156170,Relationship,Higuchi Kyousuke/Rem,true,0,
156171,Relationship,Kamina/Simon (Gurren Lagann),true,15,
156186,Relationship,Kamina/Yoko Littner,true,14,
156187,Relationship,Lando Calrissian/Mon Mothma,true,2,
156196,Relationship,Obi-Wan Kenobi/Mikami Teru,true,0,
156197,Relationship,Mitarashi Anko/Uchiha Itachi,true,8,
156199,Relationship,Ed Lane/Billy Tallent,true,2,
156203,Relationship,Martin Bishop/Liz (Sneakers),true,6,
156206,Relationship,Kagura/Sesshoumaru,false,45,10791571
156207,Relationship,Faith Lehane/Lindsey McDonald,false,9,9469423
156218,Relationship,Zack Fair & Cloud Strife,true,280,
156272,Relationship,Harmony Kendall/Other(s),true,0,
156279,Relationship,Peter Burke & Neal Caffrey,true,1239,
156284,Relationship,Neal Caffrey & Peter Burke,false,20,156279
156288,Relationship,Joni Newton/Sam Tyler,true,1,
156294,Relationship,Leah Clearwater/Xander Harris,true,1,
156295,Relationship,Phyllis Dobbs/Gene Hunt,true,0,
156299,Relationship,Rupert Giles/Merrick Jamison-Smythe,true,0,
156301,Relationship,Dean Winchester/Lucifer,false,10,38242
156305,Relationship,Luna Lovegood/Tara Maclay,true,3,
156310,Relationship,Arthur (Inception)/Eames (Inception)/Hannibal King,true,0,
156319,Relationship,Commander Shepard/Tali'Zorah nar Rayya,false,29,992287
156325,Relationship,Paul Krantz/Günther Scheller,true,3,
156328,Relationship,Loan Shark (Urban Ghost Story)/Sol (The Purifiers),true,0,
156330,Relationship,Camilla Rhodes/Diane Selwyn,true,6,
156340,Relationship,Linda Keene/Peter P. Peters,true,1,
156343,Relationship,Mika Coretti/Raizo,true,20,
156345,Relationship,Maria/Tommy Wright,true,0,
156348,Relationship,Bill/Patricia (Blow-Up),true,0,
156349,Relationship,Bill/Thomas (Blow-Up),true,0,
156353,Relationship,Okamoto Katsuhirou/Shino,true,0,
156356,Relationship,April/Matthew (Lunch With Charles),true,1,
156361,Relationship,Isabelle/Royce (Predators),true,5,
156363,Relationship,Pete/Johnny Quid,true,6,
156367,Relationship,Pavi Largo/Rotti Largo,true,1,
156368,Relationship,GraveRobber/Pavi Largo,true,5,
156369,Relationship,Pavi Largo/Everyone,true,0,
156370,Relationship,Repo Man/Nathan Wallace,true,2,
156371,Relationship,"Judy Barnett/John ""Scottie"" Ferguson",true,0,
156372,Relationship,SM - Relationship,false,8,
156374,Relationship,Roberta/Ernst Robinson/Fritz Robinson,true,4,
156383,Relationship,Dastan/Tamina (Prince of Persia),true,41,
156384,Relationship,Chris D'Amico/Dave Lizewski,false,21,30617624
156387,Relationship,Frank Cotton/Larry Cotton,true,1,
156390,Relationship,Chatterer Cenobite/Chatterer Torso,true,0,
156392,Relationship,Chatterer Cenobite/Chatterer Torso/Darth Maul,true,0,
156398,Relationship,Neroon/Catheine Sakai,true,1,
156403,Relationship,Laurel Hedare/Patience Phillips,true,0,
156404,Relationship,Tom Lone/Patience Phillips,true,0,
156410,Relationship,C.J./Monica (Dawn of the Dead),true,0,
156411,Relationship,C.J./Terry (Dawn of the Dead),true,0,
156412,Relationship,Ana/Michael (Dawn of the Dead),true,4,
156415,Relationship,Lily Levetsky/Original Female Character,true,0,
156420,Relationship,Chris Chandler/Dan,true,4,
156421,Relationship,Chris Chandler/Devon Eisley,true,1,
156429,Relationship,Maria Quesa Dilla/Undisclosed,true,0,
156430,Relationship,Neil Patrick Harris/Other(s),true,0,
156432,Relationship,Herman Ferguson/Joseph Dredd,true,0,
156438,Relationship,47/Nika Boronina,false,17,30323333
156441,Relationship,Max/Michael (Josh),true,0,
156460,Relationship,M/A,false,51,
156462,Relationship,Lucas Boyd/Judy Kramer,true,1,
156473,Relationship,Clark Davis/Marty Davis,true,0,
156487,Relationship,Kamiyama Itsuki/Morino Yoru,true,3,
156489,Relationship,Annie Porter/Jack Traven,true,17,
156490,Relationship,Curtis Freley/Raymond Lembecke,true,0,
156491,Relationship,Abby Barnes/Noelle Slusarsky,true,2,
156494,Relationship,"Kent ""The Shadow"" Allard/Lamont Cranston",true,0,
156496,Relationship,Billy Costigan/Sean Dignam,true,16,
156497,Relationship,Buddy Ackerman/Guy,true,2,
156498,Relationship,Leila Murray/Mike Sweeney,true,0,
156501,Relationship,Balthazar Blake/Veronica Gorloisen,true,12,
156502,Relationship,Polievsky/Andre Tolstoi,true,0,
156503,Relationship,Mickey O'Neil/Turkish,true,1,
156504,Relationship,Robert Langdon/Patrick McKenna,true,9,
156505,Relationship,Bruce Campbell/Kelly Graham,true,2,
156506,Relationship,Walter Crow Horse/Ray Levoi,true,176,
156507,Relationship,King (Lone Hero)/Ray Kowalski,true,0,
156508,Relationship,King (Lone Hero)/Billy Tallent,true,0,
156509,Relationship,Benjamin Martin/William Tavington,true,2,
156532,Relationship,Damon Salvatore/Jeremy Gilbert,false,11,107560
156533,Relationship,Rupert Giles & Harry Potter,true,1,
156538,Relationship,Pansy Parkinson/Andrew Wells,true,0,
156545,Relationship,Bruce Campbell/Cheryl Campbell,true,0,
156547,Relationship,Fish/Spencer (Leeches!),true,1,
156548,Relationship,Lilith (Darklight)/Joe McKay,true,0,
156549,Relationship,Keller Coleman/Terrell Lee Lusk,true,0,
156550,Relationship,Hugo Goulding/Odin James,true,0,
156553,Relationship,Floyd/Ricco (Absolute Giganten),true,0,
156556,Relationship,Luther Scott/Robbie Willingham,true,0,
156560,Relationship,Bernard the Arch Elf/Charlie Calvin,true,8,
156566,Relationship,Armand/Lestat de Lioncourt,true,32,
156570,Relationship,James/Richard,true,40,
156580,Relationship,Amanda Palmer/Spencer Smith,true,0,
156581,Relationship,Rodolphus Lestrange/Horace Slughorn,true,0,
156583,Relationship,Rachel Dawes/Bruce Wayne,true,49,
156585,Relationship,Brendan Brady/Ste Hay,true,78,
156586,Relationship,Xenophilius Lovegood/Sybill Trelawney,true,1,
156587,Relationship,Jason Todd/Original Female Character,false,22,3369896
156589,Relationship,Kris/Katy,false,8,29780
156591,Relationship,Rachel Dawes/Jim Gordon,true,0,
156592,Relationship,Jonathan Crane/Henri Ducard,true,1,
156593,Relationship,Rachel Dawes/Harvey Dent,true,36,
156594,Relationship,Martha Wayne/Thomas Wayne,true,122,
156598,Relationship,Barbara Gordon/Renée Montoya,true,8,
156605,Relationship,Albus Dumbledore/Draco Malfoy,true,5,
156607,Relationship,Zack Hall/Spencer Smith,true,3,
156609,Relationship,Barbara Gordon/Bruce Wayne,true,130,
156611,Relationship,Dick Grayson/Clark Kent/Bruce Wayne,true,39,
156612,Relationship,Edward Nygma/Harleen Quinzel,true,20,
156617,Relationship,"Katie Kay/Erin ""Dusty"" Maxick",true,0,
156667,Relationship,Elaine Besbriss/Benton Fraser/Ray Kowalski/Ray Vecchio,true,0,
156668,Relationship,Voldemort/OC,false,12,29210360
